tester,trial,rightHanded,timestamp,posX,posY,posZ,posRelX,posRelY,posRelZ,velX,velY,velZ,quatW,quatX,quatY,quatZ,accRelX,accRelY,accRelZ,accAbsX,accAbsY,accAbsZ
M1,1,L,350.034,0.01779401,-0.06576014,0.03845233,0.01312885,-0.07004295,0.02725182,0.0001754431,-0.001161859,0.0003078499,-0.9975682,0.02607867,-0.02856742,-0.05797829,0.04166667,1.038462,-0.48,-0.1062589,0.008260489,-0.5316561
M1,1,L,366.698,0.01887464,-0.08674327,0.04365152,0.01420948,-0.09102609,0.03245101,6.484852E-05,-0.001259189,0.000312001,-0.9975928,0.01415283,-0.02877035,-0.06148736,0.04166667,1.269231,-0.48,-0.1421762,0.2489505,-0.5128267
M1,1,L,383.371,0.02304958,-0.1087201,0.04693855,0.01838442,-0.1130029,0.03573804,0.0002504012,-0.00131811,0.0001971469,-0.9960325,-0.04482896,-0.0266335,-0.0721123,0,1.769231,-0.4,-0.2737379,0.7779034,-0.2330326
M1,1,L,400.042,0.02213173,-0.1352744,0.04898167,0.01746657,-0.1395572,0.03778116,-5.505683E-05,-0.001592842,0.000122555,-0.9951028,-0.06717739,-0.02343024,-0.06861841,0.125,1.692308,-0.36,-0.1222027,0.7255346,-0.1293343
M1,1,L,416.708,0.02679859,-0.1580201,0.04889803,0.02213343,-0.162303,0.03769752,0.0002800231,-0.001364801,-5.018394E-06,-0.9938177,-0.09057744,-0.02072097,-0.06076771,0.1666667,1.5,-0.48,-0.03530604,0.5702733,-0.2029114
M1,1,L,433.377,0.02313331,-0.1820977,0.04716016,0.01846815,-0.1863806,0.03595965,-0.0002198861,-0.001444453,-0.0001042578,-0.9916342,-0.1159647,-0.01780406,-0.05382212,0.1666667,1.576923,-0.48,-0.01916037,0.6533284,-0.1048931
M1,1,L,450.046,0.0237278,-0.2032669,0.04524417,0.01906264,-0.2075497,0.03404366,3.566435E-05,-0.001269971,-0.0001149429,-0.9900653,-0.1296403,-0.0160319,-0.05202807,0.1666667,1.653846,-0.48,-0.01954268,0.7295821,-0.03935228
M1,1,L,466.712,0.02302654,-0.2178103,0.04214732,0.01836138,-0.2220931,0.03094681,-4.2077E-05,-0.0008726388,-0.0001858182,-0.9886811,-0.1411527,-0.01500041,-0.04858455,0.125,1.846154,-0.48,-0.06600801,0.9096836,0.055321
M1,1,L,483.381,0.02213867,-0.2324798,0.03898265,0.01747351,-0.2367626,0.02778214,-5.326486E-05,-0.0008800466,-0.0001898539,-0.9880056,-0.1470602,-0.01445825,-0.04482459,0.04166667,1.961538,-0.56,-0.1472999,1.034687,0.03636608
M1,1,L,500.049,0.02112413,-0.2449017,0.03556115,0.01645897,-0.2491846,0.02436064,-6.086763E-05,-0.0007452582,-0.0002052736,-0.9878291,-0.1503681,-0.01230333,-0.03784025,0.04166667,1.884615,-0.6,-0.1137971,0.97495,-0.01159572
M1,1,L,516.717,0.02073273,-0.2552997,0.03208538,0.01606758,-0.2595825,0.02088487,-2.348171E-05,-0.0006238254,-0.0002085291,-0.9880576,-0.149934,-0.01069268,-0.03387818,0.08333334,1.846154,-0.56,-0.05207413,0.9302733,0.01272022
M1,1,L,533.382,0.01822527,-0.2630837,0.0297155,0.01356011,-0.2673665,0.01851499,-0.000150463,-0.0004670878,-0.0001422072,-0.989124,-0.1448372,-0.004488362,-0.02521603,0.125,1.730769,-0.48,0.03298125,0.7997736,0.03625966
M1,1,L,550.054,0.01704395,-0.2666663,0.02714489,0.01237879,-0.2709491,0.01594438,-7.085649E-05,-0.0002148871,-0.0001541871,-0.9904562,-0.1355293,-0.00127552,-0.02503484,0.2083333,1.730769,-0.4,0.1191128,0.7827843,0.08035633
M1,1,L,566.726,0.0158715,-0.2673004,0.02640308,0.01120634,-0.2715832,0.01520257,-7.032447E-05,-3.803229E-05,-4.449434E-05,-0.9926317,-0.118411,0.0005211114,-0.02570782,0.2083333,1.730769,-0.36,0.117692,0.7751911,0.05839704
M1,1,L,583.395,0.01313291,-0.2643965,0.02603829,0.008467749,-0.2686794,0.01483778,-0.0001642926,0.0001742047,-2.188465E-05,-0.9941975,-0.1044009,0.0002963808,-0.02592054,0.1666667,1.730769,-0.4,0.07520207,0.7823364,-0.03101571
M1,1,L,600.061,0.01134769,-0.2587061,0.02586583,0.00668253,-0.2629889,0.01466532,-0.0001071173,0.0003414424,-1.034792E-05,-0.9966056,-0.07876384,-0.0004851556,-0.02394607,0.125,1.576923,-0.44,0.047626,0.6305915,-0.1865874
M1,1,L,616.744,0.00987957,-0.2511533,0.02629792,0.005214412,-0.2554362,0.01509741,-8.800093E-05,0.0004527195,2.589998E-05,-0.9983988,-0.05300726,-0.0005350876,-0.01974296,0.1666667,1.269231,-0.48,0.1150546,0.3184841,-0.3427633
M1,1,L,633.3961,0.007814107,-0.2400441,0.02612644,0.003148949,-0.2443269,0.01492593,-0.0001240366,0.000667143,-1.029799E-05,-0.9991933,-0.03724455,-0.0007937868,-0.01500028,0.1666667,0.9615384,-0.32,0.1369597,-0.01274627,-0.2476007
M1,1,L,650.084,0.00702594,-0.2261462,0.02789603,0.002360782,-0.230429,0.01669552,-4.72296E-05,0.0008328065,0.00010604,-0.9998009,-0.01799811,-0.00205577,-0.008376665,0.125,1.076923,-0.24,0.1059637,0.08680642,-0.2015241
M1,1,L,666.733,0.007978806,-0.2108326,0.02986524,0.003313648,-0.2151154,0.01866473,5.723266E-05,0.000919794,0.0001182777,-0.9999085,-0.01126719,-0.002249191,-0.007147739,0.04166667,1.153846,-0.16,0.02448175,0.1576331,-0.1341025
M1,1,L,683.403,0.006369341,-0.1917397,0.03029941,0.001704182,-0.1960225,0.0190989,-9.654868E-05,0.001145343,2.604532E-05,-0.9997643,0.02031446,-0.003228531,-0.006946447,0.125,1.076923,-0.12,0.1091452,0.07277048,-0.1644363
